date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:28	7309/7309	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:28%20GMT	https://sigony.com/wp-json/wp/v2/posts/28509	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28509.json	(from https://sigony.com/what-tools-can-help-in-developing-a-website-content-strategy/)
20:04:29	2351/2351	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:29%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-tools-can-help-in-developing-a-website-content-strategy%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed0ad5.json	(from https://sigony.com/what-tools-can-help-in-developing-a-website-content-strategy/)
20:04:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:29%20GMT	https://sigony.com/?p=28509	C:/SITE%20AMPLIO/1/sigony.com/index102b.html	(from https://sigony.com/what-tools-can-help-in-developing-a-website-content-strategy/)
20:04:29	2508/2508	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:29%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-tools-can-help-in-developing-a-website-content-strategy%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embeddabf	(from https://sigony.com/what-tools-can-help-in-developing-a-website-content-strategy/)
20:04:30	7882/7882	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:29%20GMT	https://sigony.com/wp-json/wp/v2/posts/28511	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28511.json	(from https://sigony.com/what-are-common-mistakes-in-website-content-strategy-and-how-to-avoid-them/)
20:04:30	2421/2421	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:30%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-common-mistakes-in-website-content-strategy-and-how-to-avoid-them%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed28dd.json	(from https://sigony.com/what-are-common-mistakes-in-website-content-strategy-and-how-to-avoid-them/)
20:04:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:30%20GMT	https://sigony.com/?p=28511	C:/SITE%20AMPLIO/1/sigony.com/indexa490.html	(from https://sigony.com/what-are-common-mistakes-in-website-content-strategy-and-how-to-avoid-them/)
20:04:30	2578/2578	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:30%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-common-mistakes-in-website-content-strategy-and-how-to-avoid-them%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embeda64d	(from https://sigony.com/what-are-common-mistakes-in-website-content-strategy-and-how-to-avoid-them/)
20:04:31	6682/6682	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:31%20GMT	https://sigony.com/wp-json/wp/v2/posts/28506	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28506.json	(from https://sigony.com/how-to-create-a-website-content-strategy-for-beginners/)
20:04:31	2321/2321	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:31%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-create-a-website-content-strategy-for-beginners%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed7201.json	(from https://sigony.com/how-to-create-a-website-content-strategy-for-beginners/)
20:04:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:31%20GMT	https://sigony.com/?p=28506	C:/SITE%20AMPLIO/1/sigony.com/index1738.html	(from https://sigony.com/how-to-create-a-website-content-strategy-for-beginners/)
20:04:31	2478/2478	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:31%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-create-a-website-content-strategy-for-beginners%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed2520	(from https://sigony.com/how-to-create-a-website-content-strategy-for-beginners/)
20:04:32	93417/93417	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-16ce9%22	https://sigony.com/wp-content/uploads/2024/08/sigony_map_01-600x403.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/08/sigony_map_01-600x403.jpg	(from https://sigony.com/how-to-create-a-website-content-strategy-for-beginners/)
20:04:32	7420/7420	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:32%20GMT	https://sigony.com/wp-json/wp/v2/posts/28507	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28507.json	(from https://sigony.com/what-are-the-benefits-of-a-website-content-strategy-for-small-businesses/)
20:04:32	2411/2411	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:32%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-benefits-of-a-website-content-strategy-for-small-businesses%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedff38.json	(from https://sigony.com/what-are-the-benefits-of-a-website-content-strategy-for-small-businesses/)
20:04:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:33%20GMT	https://sigony.com/?p=28507	C:/SITE%20AMPLIO/1/sigony.com/index5db9.html	(from https://sigony.com/what-are-the-benefits-of-a-website-content-strategy-for-small-businesses/)
20:04:33	2568/2568	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:33%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-benefits-of-a-website-content-strategy-for-small-businesses%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedce05	(from https://sigony.com/what-are-the-benefits-of-a-website-content-strategy-for-small-businesses/)
20:04:33	8392/8392	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:33%20GMT	https://sigony.com/wp-json/wp/v2/posts/28504	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28504.json	(from https://sigony.com/how-does-a-website-content-strategy-improve-user-engagement/)
20:04:34	2346/2346	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:34%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-a-website-content-strategy-improve-user-engagement%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed39ed.json	(from https://sigony.com/how-does-a-website-content-strategy-improve-user-engagement/)
20:04:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:34%20GMT	https://sigony.com/?p=28504	C:/SITE%20AMPLIO/1/sigony.com/index8891.html	(from https://sigony.com/how-does-a-website-content-strategy-improve-user-engagement/)
20:04:35	6658/6658	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:34%20GMT	https://sigony.com/wp-json/wp/v2/posts/28505	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28505.json	(from https://sigony.com/what-are-the-key-components-of-an-effective-website-content-strategy/)
20:04:35	2391/2391	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:35%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-key-components-of-an-effective-website-content-strategy%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedded5.json	(from https://sigony.com/what-are-the-key-components-of-an-effective-website-content-strategy/)
20:04:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:35%20GMT	https://sigony.com/?p=28505	C:/SITE%20AMPLIO/1/sigony.com/indexcc42.html	(from https://sigony.com/what-are-the-key-components-of-an-effective-website-content-strategy/)
20:04:36	2548/2548	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:36%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-key-components-of-an-effective-website-content-strategy%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedb844	(from https://sigony.com/what-are-the-key-components-of-an-effective-website-content-strategy/)
20:04:36	6836/6836	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:36%20GMT	https://sigony.com/wp-json/wp/v2/posts/28501	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28501.json	(from https://sigony.com/how-to-decide-on-brand-colors-for-your-business/)
20:04:37	2286/2286	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:37%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-decide-on-brand-colors-for-your-business%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed9a77.json	(from https://sigony.com/how-to-decide-on-brand-colors-for-your-business/)
20:04:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:37%20GMT	https://sigony.com/?p=28501	C:/SITE%20AMPLIO/1/sigony.com/index1d93.html	(from https://sigony.com/how-to-decide-on-brand-colors-for-your-business/)
20:04:37	2443/2443	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:37%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-decide-on-brand-colors-for-your-business%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed9a34	(from https://sigony.com/how-to-decide-on-brand-colors-for-your-business/)
20:04:38	28660/28660	---M--	200	added ('OK')	image/webp	etag:%226762cbdd-6ff4%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938648-c63ced60-b620-4479-87bd-562c0b6239b8-1-600x403.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938648-c63ced60-b620-4479-87bd-562c0b6239b8-1-600x403.webp	(from https://sigony.com/how-to-decide-on-brand-colors-for-your-business/)
20:04:38	7479/7479	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:38%20GMT	https://sigony.com/wp-json/wp/v2/posts/28503	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28503.json	(from https://sigony.com/what-is-a-website-content-strategy-and-why-do-you-need-it/)
20:04:38	2336/2336	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:38%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-is-a-website-content-strategy-and-why-do-you-need-it%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed5251.json	(from https://sigony.com/what-is-a-website-content-strategy-and-why-do-you-need-it/)
20:04:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:38%20GMT	https://sigony.com/?p=28503	C:/SITE%20AMPLIO/1/sigony.com/indexd24c.html	(from https://sigony.com/what-is-a-website-content-strategy-and-why-do-you-need-it/)
20:04:39	2493/2493	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:39%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-is-a-website-content-strategy-and-why-do-you-need-it%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed05a2	(from https://sigony.com/what-is-a-website-content-strategy-and-why-do-you-need-it/)
20:04:39	7014/7014	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:39%20GMT	https://sigony.com/wp-json/wp/v2/posts/28497	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28497.json	(from https://sigony.com/how-does-color-psychology-influence-consumer-behavior/)
20:04:39	2316/2316	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:39%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-color-psychology-influence-consumer-behavior%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embede0f8.json	(from https://sigony.com/how-does-color-psychology-influence-consumer-behavior/)
20:04:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:40%20GMT	https://sigony.com/?p=28497	C:/SITE%20AMPLIO/1/sigony.com/index1299.html	(from https://sigony.com/how-does-color-psychology-influence-consumer-behavior/)
20:04:40	2473/2473	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:40%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-color-psychology-influence-consumer-behavior%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed31cf	(from https://sigony.com/how-does-color-psychology-influence-consumer-behavior/)
20:04:40	8284/8284	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:40%20GMT	https://sigony.com/wp-json/wp/v2/posts/28498	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28498.json	(from https://sigony.com/which-brands-use-color-psychology-effectively/)
20:04:41	2276/2276	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:40%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhich-brands-use-color-psychology-effectively%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedf4f2.json	(from https://sigony.com/which-brands-use-color-psychology-effectively/)
20:04:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:41%20GMT	https://sigony.com/?p=28498	C:/SITE%20AMPLIO/1/sigony.com/indexfefc.html	(from https://sigony.com/which-brands-use-color-psychology-effectively/)
20:04:41	2433/2433	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:41%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhich-brands-use-color-psychology-effectively%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed58c2	(from https://sigony.com/which-brands-use-color-psychology-effectively/)
20:04:42	7262/7262	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:42%20GMT	https://sigony.com/wp-json/wp/v2/posts/28496	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28496.json	(from https://sigony.com/what-are-the-benefits-of-color-psychology-in-branding/)
20:04:42	2316/2316	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:42%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-benefits-of-color-psychology-in-branding%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedeb24.json	(from https://sigony.com/what-are-the-benefits-of-color-psychology-in-branding/)
20:04:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:42%20GMT	https://sigony.com/?p=28496	C:/SITE%20AMPLIO/1/sigony.com/index66b7.html	(from https://sigony.com/what-are-the-benefits-of-color-psychology-in-branding/)
20:04:42	2473/2473	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:42%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-are-the-benefits-of-color-psychology-in-branding%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed0781	(from https://sigony.com/what-are-the-benefits-of-color-psychology-in-branding/)
20:04:43	51072/51072	---M--	200	added ('OK')	image/webp	etag:%226762cbd3-c780%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527940372-764d942b-c3e9-446a-9849-fe3463785b4e-1-600x403.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527940372-764d942b-c3e9-446a-9849-fe3463785b4e-1-600x403.webp	(from https://sigony.com/what-are-the-benefits-of-color-psychology-in-branding/)
20:04:43	7876/7876	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:43%20GMT	https://sigony.com/wp-json/wp/v2/posts/28495	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28495.json	(from https://sigony.com/how-to-choose-brand-colors-using-psychology/)
20:04:43	2266/2266	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:43%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-choose-brand-colors-using-psychology%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedf18d.json	(from https://sigony.com/how-to-choose-brand-colors-using-psychology/)
20:04:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:44%20GMT	https://sigony.com/?p=28495	C:/SITE%20AMPLIO/1/sigony.com/index229a.html	(from https://sigony.com/how-to-choose-brand-colors-using-psychology/)
20:04:44	2423/2423	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:44%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-choose-brand-colors-using-psychology%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed0e24	(from https://sigony.com/how-to-choose-brand-colors-using-psychology/)
20:04:44	36030/36030	---M--	200	added ('OK')	image/webp	etag:%226762cbd8-8cbe%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527937568-af804c93-0122-4144-b65b-708545399b40-1-600x403.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527937568-af804c93-0122-4144-b65b-708545399b40-1-600x403.webp	(from https://sigony.com/how-to-choose-brand-colors-using-psychology/)
20:04:45	7063/7063	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:45%20GMT	https://sigony.com/wp-json/wp/v2/posts/28493	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28493.json	(from https://sigony.com/what-is-color-psychology-in-branding/)
20:04:45	2409/2409	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:45%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-is-color-psychology-in-branding%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed5f4d.json	(from https://sigony.com/what-is-color-psychology-in-branding/)
20:04:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:45%20GMT	https://sigony.com/?p=28493	C:/SITE%20AMPLIO/1/sigony.com/index9959.html	(from https://sigony.com/what-is-color-psychology-in-branding/)
20:04:45	2604/2604	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:45%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-is-color-psychology-in-branding%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed9067	(from https://sigony.com/what-is-color-psychology-in-branding/)
20:04:46	82738/82738	---M--	200	added ('OK')	image/webp	etag:%2267496c62-14332%22	https://sigony.com/wp-content/uploads/2024/11/952-1732865105913-f14381b2-1d5b-4e7d-ad78-ad42b033335b-1.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/11/952-1732865105913-f14381b2-1d5b-4e7d-ad78-ad42b033335b-1.webp	(from https://sigony.com/what-is-color-psychology-in-branding/)
20:04:46	8764/8764	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:46%20GMT	https://sigony.com/wp-json/wp/v2/posts/28494	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28494.json	(from https://sigony.com/why-does-color-psychology-matter-in-branding/)
20:04:46	2271/2271	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:46%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhy-does-color-psychology-matter-in-branding%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed9d66.json	(from https://sigony.com/why-does-color-psychology-matter-in-branding/)
20:04:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:47%20GMT	https://sigony.com/?p=28494	C:/SITE%20AMPLIO/1/sigony.com/index0538.html	(from https://sigony.com/why-does-color-psychology-matter-in-branding/)
20:04:47	2428/2428	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:47%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhy-does-color-psychology-matter-in-branding%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedb1e7	(from https://sigony.com/why-does-color-psychology-matter-in-branding/)
20:04:47	77002/77002	---M--	200	added ('OK')	image/jpeg	etag:%226700083c-12cca%22	https://sigony.com/wp-content/uploads/2024/07/sigony_chaos_01-600x403.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/sigony_chaos_01-600x403.jpg	(from https://sigony.com/why-does-color-psychology-matter-in-branding/)
20:04:48	8316/8316	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:48%20GMT	https://sigony.com/wp-json/wp/v2/posts/28510	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28510.json	(from https://sigony.com/how-to-measure-the-success-of-your-website-content-strategy/)
20:04:48	105195/105195	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jan%202025%2023:04:48%20GMT	https://sigony.com/understanding-the-basics-of-sigo-ny-services/	C:/SITE%20AMPLIO/1/sigony.com/understanding-the-basics-of-sigo-ny-services/index.html	(from https://sigony.com/nova-news-branding-tactics-articles/)
20:04:49	2503/2503	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:48%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-to-measure-the-success-of-your-website-content-strategy%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedc54b	(from https://sigony.com/how-to-measure-the-success-of-your-website-content-strategy/)
20:04:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:49%20GMT	https://sigony.com/?p=28510	C:/SITE%20AMPLIO/1/sigony.com/index8545.html	(from https://sigony.com/how-to-measure-the-success-of-your-website-content-strategy/)
20:04:50	7707/7707	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:49%20GMT	https://sigony.com/wp-json/wp/v2/posts/28542	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28542.json	(from https://sigony.com/what-should-i-consider-when-selecting-packaging/)
20:04:50	2286/2286	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:50%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-should-i-consider-when-selecting-packaging%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed5495.json	(from https://sigony.com/what-should-i-consider-when-selecting-packaging/)
20:04:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:50%20GMT	https://sigony.com/?p=28542	C:/SITE%20AMPLIO/1/sigony.com/index0de6.html	(from https://sigony.com/what-should-i-consider-when-selecting-packaging/)
20:04:50	2443/2443	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:50%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fwhat-should-i-consider-when-selecting-packaging%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embedc8aa	(from https://sigony.com/what-should-i-consider-when-selecting-packaging/)
20:04:51	61130/61130	---M--	200	added ('OK')	image/jpeg	etag:%226700083d-eeca%22	https://sigony.com/wp-content/uploads/2024/07/sigony_space_battle_01-600x403.jpg	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/07/sigony_space_battle_01-600x403.jpg	(from https://sigony.com/what-should-i-consider-when-selecting-packaging/)
20:04:51	24522/24522	---M--	200	added ('OK')	image/webp	etag:%226762cbdc-5fca%22	https://sigony.com/wp-content/uploads/2024/12/952-1734527938362-037d8fc0-134c-481d-a440-f7509e8149ba-1-600x403.webp	C:/SITE%20AMPLIO/1/sigony.com/wp-content/uploads/2024/12/952-1734527938362-037d8fc0-134c-481d-a440-f7509e8149ba-1-600x403.webp	(from https://sigony.com/what-should-i-consider-when-selecting-packaging/)
20:04:52	7745/7745	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:52%20GMT	https://sigony.com/wp-json/wp/v2/posts/28508	C:/SITE%20AMPLIO/1/sigony.com/wp-json/wp/v2/posts/28508.json	(from https://sigony.com/how-does-a-website-content-strategy-impact-seo/)
20:04:52	2281/2281	---MCZ	200	added ('OK')	application/json	date:Wed,%2008%20Jan%202025%2023:04:52%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-a-website-content-strategy-impact-seo%2F	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed1b2f.json	(from https://sigony.com/how-does-a-website-content-strategy-impact-seo/)
20:04:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Jan%202025%2023:04:52%20GMT	https://sigony.com/?p=28508	C:/SITE%20AMPLIO/1/sigony.com/index20dc.html	(from https://sigony.com/how-does-a-website-content-strategy-impact-seo/)
20:04:53	2438/2438	---MCZ	200	added ('OK')	text/xml	date:Wed,%2008%20Jan%202025%2023:04:52%20GMT	https://sigony.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsigony.com%2Fhow-does-a-website-content-strategy-impact-seo%2F&format=xml	C:/SITE%20AMPLIO/1/sigony.com/wp-json/oembed/1.0/embed10e0	(from https://sigony.com/how-does-a-website-content-strategy-impact-seo/)
